ReefID_Name,Ocean,Country,State.Province.Island,City.Town,Year,Date,Depth,Organism.Code
61.22.18.3W.15.12.49.5N | Scotts Head Dropoff,Atlantic,Dominica,Saint Mark,Scotts Head,2014,10-Apr-14,7.0,Bleaching (% of population)
61.22.30.9W.15.16.22N | Solomon,Atlantic,Dominica,Saint Luke,Loubiere,2014,11-Apr-14,8.0,Bleaching (% of population)
119.42.1439E.8.30.5722S | Sebayor Kecil,Pacific,Indonesia,NTT,Labuan Bajo,2014,25-Apr-14,5.0,Bleaching (% of population)
119.42.1439E.8.30.5722S | Sebayor Kecil,Pacific,Indonesia,NTT,Labuan Bajo,2014,25-Apr-14,10.0,Bleaching (% of population)
120.58.16E.13.28.51.6N | Sigayan 02,Pacific,Philippines,Oriental Mindoro,Puerto Galera,2014,23-Apr-14,3.8,Bleaching (% of population)
120.58.18.1E.13.28.40.5N | Sigayan 01,Pacific,Philippines,Oriental Mindoro,Puerto Galera,2014,23-Apr-14,12.0,Bleaching (% of population)
120.57.38.87E.13.30.50.48N | Giant Clam,Pacific,Philippines,Oriental Mindoro,Puerto Galera,2014,22-Apr-14,4.8,Bleaching (% of population)
120.59.8E.13.31.21.3N | Dungon Bay,Pacific,Philippines,Oriental Mindoro,Puerto Galera,2014,23-Apr-14,5.0,Bleaching (% of population)
120.59.8E.13.31.21.3N | Dungon Bay,Pacific,Philippines,Oriental Mindoro,Puerto Galera,2014,23-Apr-14,12.0,Bleaching (% of population)
120.57.19E.13.31.10.9N | 3rd Plateau/Coral Garden,Pacific,Philippines,Oriental Mindoro,Puerto Galera,2014,22-Apr-14,5.0,Bleaching (% of population)
119.50.9.4E.8.28.47.9N | Bida Dari,Pacific,Indonesia,NTT,Labuan Bajo,2014,25-Apr-14,5.0,Bleaching (% of population)
119.50.9.4E.8.28.47.9N | Bida Dari,Pacific,Indonesia,NTT,Labuan Bajo,2014,25-Apr-14,10.0,Bleaching (% of population)
61.4.5W.13.51.7N | Grande Caille,Atlantic,St Lucia,,Soufriere,2014,2-Apr-14,10.0,Bleaching (% of population)
61.4.21W.13.48.53N | Coral Garden,Atlantic,St Lucia,Sofriere,Sofriere,2014,1-Apr-14,10.0,Bleaching (% of population)
120.3.7E.11.54.35.5N | White Sand Island Sanctuary,Pacific,Philippines,Palawan,Cullion,2014,5-Jun-14,5.5,Bleaching (% of population)
120.8.33.4E.11.45.20.5N | Tapik Centro,Pacific,Philippines,Palawan,Bulalacao,2014,6-Jun-14,5.0,Bleaching (% of population)
120.8.14.4E.11.46.12.6N | Kawayan,Pacific,Philippines,Palawan,Cullion,2014,6-Jun-14,5.0,Bleaching (% of population)
120.10.40.7E.11.57.48.5N | CYC West Reef,Pacific,Philippines,Palawan,Coron,2014,6-Apr-14,7.0,Bleaching (% of population)
120.10.56.2E.11.57.51.9N | CYC East Reef,Pacific,Philippines,Palawan,Coron,2014,6-Apr-14,5.0,Bleaching (% of population)
120.2.12E.11.54.48.5N | Bugor MPA,Pacific,Philippines,Palawan,"Brgy Libis, Culion",2014,6-May-14,5.0,Bleaching (% of population)
120.88905E.13.69065N | Twin Rocks,Pacific,Philippines,Batangas,Mabini,2014,15-May-14,5.0,Bleaching (% of population)
120.8.2.1E.11.45.53.4N | Tanglaw,Pacific,Philippines,Palawan,Cullion,2014,7-Jun-14,5.0,Bleaching (% of population)
120.54.30.6E.13.48.49.9N | Portulano Marine Sanctuary,Pacific,Philippines,Bauan Batangas,Bauan,2014,14-May-14,5.0,Bleaching (% of population)
120.8.11.4E.11.45.8.9N | Maliit na Tapik,Pacific,Philippines,Palawan,Bulalacao,2014,7-Jun-14,5.0,Bleaching (% of population)
120.54.41.8E.13.48.12.2N | Dive and Trek Marine Sanctuary,Pacific,Philippines,Bauan Batangas,Bauan,2014,14-May-14,5.0,Bleaching (% of population)
120.53.1.7E.13.43.41.5N | Acacia Resort and Dive Center,Pacific,Philippines,Batangas,Mabini,2014,15-May-14,5.0,Bleaching (% of population)
166.16.47E.10.15.45S | TUOT03,Pacific,Solomon Islands,Reef Islands,Fenualoa,2013,22-Jul-13,2.0,Bleaching (% of population)
166.16.47E.10.15.45S | TUOT03,Pacific,Solomon Islands,Reef Islands,Fenualoa,2013,25-Jul-13,2.0,Bleaching (% of population)
166.16.47E.10.15.45S | TUOT03,Pacific,Solomon Islands,Reef Islands,Fenualoa,2013,29-Jul-13,2.0,Bleaching (% of population)
166.17.647E.10.15.076S | MLBO01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,13-Aug-13,8.0,Bleaching (% of population)
166.17.647E.10.15.076S | MLBO01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,14-Aug-13,7.5,Bleaching (% of population)
166.17.647E.10.15.076S | MLBO01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,15-Aug-13,7.5,Bleaching (% of population)
166.16.969E.10.14.608S | MLBO02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,23-Aug-13,4.0,Bleaching (% of population)
166.16.969E.10.14.608S | MLBO02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,29-Aug-13,2.0,Bleaching (% of population)
166.16.969E.10.14.608S | MLBO02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,29-Aug-13,1.9,Bleaching (% of population)
34.30.977E.28.32.535N | Abu Helal,Red Sea,Egypt,South Sinai,Dahab,2014,29-Mar-14,5.0,Bleaching (% of population)
34.30.977E.28.32.535N | Abu Helal,Red Sea,Egypt,South Sinai,Dahab,2014,29-Mar-14,10.0,Bleaching (% of population)
34.32.285E.28.34.381N | Blue Hole,Red Sea,Egypt,South Sinai,Dahab,2014,25-Mar-14,5.0,Bleaching (% of population)
34.32.285E.28.34.381N | Blue Hole,Red Sea,Egypt,South Sinai,Dahab,2014,25-Mar-14,10.0,Bleaching (% of population)
166.16.156E.10.13.941S | MLBP01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,22-Aug-13,2.5,Bleaching (% of population)
166.16.156E.10.13.941S | MLBP01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,23-Aug-13,2.5,Bleaching (% of population)
166.16.156E.10.13.941S | MLBP01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,25-Sep-13,2.0,Bleaching (% of population)
166.15.316E.10.13.761S | MLBP02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,31-Oct-13,2.0,Bleaching (% of population)
166.15.316E.10.13.761S | MLBP02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,1-Nov-13,1.5,Bleaching (% of population)
166.15.316E.10.13.761S | MLBP02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,2-Nov-13,1.5,Bleaching (% of population)
166.16.797E.10.14.403S | MLBT01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,21-Aug-13,2.0,Bleaching (% of population)
166.16.797E.10.14.403S | MLBT01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,22-Aug-13,2.0,Bleaching (% of population)
166.16.797E.10.14.403S | MLBT01,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,23-Aug-13,2.0,Bleaching (% of population)
166.17.575E.10.12.522S | MLPO01,Pacific,Solomon Islands,Temotu,Reef Islands,2013,3-Oct-13,1.5,Bleaching (% of population)
166.17.575E.10.12.522S | MLPO01,Pacific,Solomon Islands,Temotu,Reef Islands,2013,4-Oct-13,1.5,Bleaching (% of population)
166.17.575E.10.12.522S | MLPO01,Pacific,Solomon Islands,Temotu,Reef Islands,2013,5-Oct-13,1.5,Bleaching (% of population)
166.16.19E.10.11.42S | MLPT02,Pacific,Solomon Islands,Temotu,Reef Islands,2013,4-Oct-13,1.0,Bleaching (% of population)
166.16.19E.10.11.42S | MLPT02,Pacific,Solomon Islands,Temotu,Reef Islands,2013,5-Oct-13,1.0,Bleaching (% of population)
166.16.19E.10.11.42S | MLPT02,Pacific,Solomon Islands,Temotu,Reef Islands,2013,6-Oct-13,1.0,Bleaching (% of population)
166.17.14E.10.12.30S | MLPO03,Pacific,Solomon Islands,Temotu,Reef Islands,2013,7-Oct-13,9.0,Bleaching (% of population)
166.17.14E.10.12.30S | MLPO03,Pacific,Solomon Islands,Temotu,Reef Islands,2013,8-Oct-13,9.0,Bleaching (% of population)
166.17.14E.10.12.30S | MLPO03,Pacific,Solomon Islands,Temotu,Reef Islands,2013,7-Oct-13,8.0,Bleaching (% of population)
166.17.59E.10.11.51S | MLPP01,Pacific,Solomon Islands,Temotu,Reef Islands,2013,4-Sep-13,3.0,Bleaching (% of population)
166.17.59E.10.11.51S | MLPP01,Pacific,Solomon Islands,Temotu,Reef Islands,2013,28-Sep-13,3.0,Bleaching (% of population)
166.17.59E.10.11.51S | MLPP01,Pacific,Solomon Islands,Temotu,Reef Islands,2013,6-Oct-13,3.0,Bleaching (% of population)
166.17.59E.10.11.51S | MLPP01,Pacific,Solomon Islands,Temotu,Reef Islands,2013,28-Sep-13,4.0,Bleaching (% of population)
166.17.788E.10.12.159S | MLPP02,Pacific,Solomon Islands,Temotu,Reef Islands,2013,27-Sep-13,2.0,Bleaching (% of population)
166.17.788E.10.12.159S | MLPP02,Pacific,Solomon Islands,Temotu,Reef Islands,2013,28-Sep-13,2.0,Bleaching (% of population)
166.17.788E.10.12.159S | MLPP02,Pacific,Solomon Islands,Temotu,Reef Islands,2013,28-Sep-13,3.0,Bleaching (% of population)
166.16.51E.10.11.20S | MLPT01/MLPP03,Pacific,Solomon Islands,Temotu,Reef Islands,2013,4-Oct-13,1.0,Bleaching (% of population)
166.16.51E.10.11.20S | MLPT01/MLPP03,Pacific,Solomon Islands,Temotu,Reef Islands,2013,5-Oct-13,1.0,Bleaching (% of population)
166.16.51E.10.11.20S | MLPT01/MLPP03,Pacific,Solomon Islands,Temotu,Reef Islands,2013,6-Oct-13,1.0,Bleaching (% of population)
166.16.84E.10.16.064S | TUOT01,Pacific,Solomon Islands,Temotu,Fenualoa,2013,20-Jul-13,1.0,Bleaching (% of population)
166.16.84E.10.16.064S | TUOT01,Pacific,Solomon Islands,Temotu,Fenualoa,2013,22-Jul-13,1.5,Bleaching (% of population)
166.16.84E.10.16.064S | TUOT01,Pacific,Solomon Islands,Temotu,Fenualoa,2013,23-Jul-13,1.0,Bleaching (% of population)
166.16.758E.10.14.421S | MLBT02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,28-Oct-13,7.5,Bleaching (% of population)
166.16.758E.10.14.421S | MLBT02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,29-Oct-13,7.5,Bleaching (% of population)
166.16.758E.10.14.421S | MLBT02,Pacific,Solomon Islands,Temotu,"Fenualoa, Malubu",2013,31-Oct-13,8.0,Bleaching (% of population)
34.31.13.1E.28.33.15.5N | Canyon South- Coral Garden,Red Sea,Egypt,South Sinai,Dahab,2014,15-Mar-14,10.0,Bleaching (% of population)
34.26.109E.28.21.192N | Gabr el Bint,Red Sea,Egypt,South Sinai,Dahab,2014,23-Mar-14,10.0,Bleaching (% of population)
NSIslandsSouth | Islands South,Red Sea,Egypt,South Sinai,Dahab,2014,12-Mar-14,5.0,Bleaching (% of population)
NSIslandsSouth | Islands South,Red Sea,Egypt,South Sinai,Dahab,2014,12-Mar-14,10.0,Bleaching (% of population)
NSLighthouseEgypt | Lighthouse,Red Sea,Egypt,South Sinai,Dahab,2014,14-Mar-14,5.0,Bleaching (% of population)
NSLighthouseEgypt | Lighthouse,Red Sea,Egypt,South Sinai,Dahab,2014,14-Mar-14,10.0,Bleaching (% of population)
34.27.560E.28.26.221N | Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2014,20-Mar-14,5.0,Bleaching (% of population)
34.27.560E.28.26.221N | Moray Garden,Red Sea,Egypt,South Sinai,Dahab,2014,20-Mar-14,10.0,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2014,21-Mar-14,5.0,Bleaching (% of population)
34.31.26E.28.33.26.9N | Rick's Reef,Red Sea,Egypt,South Sinai,Dahab,2014,21-Mar-14,10.0,Bleaching (% of population)
34.27.442E.28.25.247N | Umm Sid,Red Sea,Egypt,South Sinai,Dahab,2014,17-Mar-14,5.0,Bleaching (% of population)
34.27.442E.28.25.247N | Umm Sid,Red Sea,Egypt,South Sinai,Dahab,2014,17-Mar-14,10.0,Bleaching (% of population)
119.47.55.9E.8.23.29.4S | Sabolon Kecil,Pacific,Indonesia,NTT,Labuan Bajo,2014,25-Apr-14,5.0,Bleaching (% of population)
119.47.55.9E.8.23.29.4S | Sabolon Kecil,Pacific,Indonesia,NTT,Labuan Bajo,2014,25-Apr-14,10.0,Bleaching (% of population)
34.31.156E.28.33.174N | Canyon North,Red Sea,Egypt,South Sinai,Dahab,2014,13-Mar-14,5.0,Bleaching (% of population)
34.31.156E.28.33.174N | Canyon North,Red Sea,Egypt,South Sinai,Dahab,2014,13-Mar-14,10.0,Bleaching (% of population)
"45.16.11E.12.52.11S | Passe en S, bouee 11",Indian,France,Mayotte,Mamoudzou,2014,1-May-14,3.0,Bleaching (% of population)
119.51.7630E.8.24.6583S | Kanawa Island,Pacific,Indonesia,NTT,Labuan Bajo,2014,8-May-14,5.0,Bleaching (% of population)
119.51.7630E.8.24.6583S | Kanawa Island,Pacific,Indonesia,NTT,Labuan Bajo,2014,8-May-14,10.0,Bleaching (% of population)
45.16.271E.12.51.855S | Passe en S- Bouee 2,Indian,France,Mayotte,Mamoudzou,2014,27-May-14,6.0,Bleaching (% of population)
45.09.95E.12.42.60S | Longoni,Indian,France,Mayotte,Mamoudzou,2014,1-Jun-14,2.0,Bleaching (% of population)
151.47.039W.16.29.965S | Tapu (external slope),Pacific,French Polynesia,,Bora Bora,2014,5-Apr-14,7.0,Bleaching (% of population)
151.47.039W.16.29.965S | Tapu (external slope),Pacific,French Polynesia,,Bora Bora,2014,5-Apr-14,15.0,Bleaching (% of population)
151.44.447W.16.32.562S | Povai,Pacific,French Polynesia,Bora Bora,,2014,2-Apr-14,2.0,Bleaching (% of population)
151.43.706W.16.32.117S | Sofitel Motu,Pacific,French Polynesia,Bora Bora,,2014,1-Mar-14,3.5,Bleaching (% of population)
151.43.791W.16.32.087S | Pinacle Marara,Pacific,French Polynesia,Bora Bora,,2014,11-Mar-14,8.5,Bleaching (% of population)
151.43.621W.16.32.544S | Aquarium,Pacific,French Polynesia,Bora Bora,,2014,11-Mar-14,1.7,Bleaching (% of population)
151.47.324W.16.32.380S | Mohio,Pacific,French Polynesia,Bora Bora,,2014,22-Mar-14,1.3,Bleaching (% of population)
151.46.704W.16.33.088S | Turiroa,Pacific,French Polynesia,Society archipelago,Bora Bora,2014,22-Mar-14,1.0,Bleaching (% of population)
151.43.954W.16.33.155S | Matira,Pacific,French Polynesia,Bora Bora,,2014,9-Mar-14,1.0,Bleaching (% of population)
151.42.227W.16.32.944S | Jardin de Corail (Coral Garden),Pacific,French Polynesia,Society archipelago,Bora Bora,2014,1-Mar-14,1.0,Bleaching (% of population)
NSMotuTapu | Motu Tapu,Pacific,French Polynesia,,Bora Bora,2014,22-May-14,1.0,Bleaching (% of population)
NSMotuHaapiti | Motu Haapiti,Pacific,French Polynesia,,Bora Bora,2014,24-May-14,1.0,Bleaching (% of population)
NSMotuTane | Motu Tane,Pacific,French Polynesia,,Bora Bora,2014,22-May-14,1.3,Bleaching (% of population)
151.42.598W.16.29.507S | Le Meridien/Manta (Pinacle),Pacific,French Polynesia,Society archipelago,Bora Bora,2014,18-May-14,7.5,Bleaching (% of population)
151.43.224W.16.28.773S | Revatua (fringing reef),Pacific,French Polynesia,Society archipelago,Bora Bora,2014,21-May-14,1.0,Bleaching (% of population)
151.46.337W.16.31.771S | Bora Bora Nui Resort (fringing reef),Pacific,French Polynesia,Society archipelago,Bora Bora,2014,19-May-14,1.5,Bleaching (% of population)
151.45.440W.16.29.941S | Top Dive (fringing reef),Pacific,French Polynesia,,Bora Bora,2014,14-May-14,2.7,Bleaching (% of population)
151.43.691W.16.31.780S | Club Med (fringing reef),Pacific,French Polynesia,Society archipelago,Bora Bora,2014,14-May-14,2.2,Bleaching (% of population)
151.44.060W.16.32.018S | Sofitel Marara,Pacific,French Polynesia,Society archipelago,Bora Bora,2014,13-May-14,1.8,Bleaching (% of population)
151.45.852W.16.30.415S | Bora Bora Resort (fringing reef),Pacific,French Polynesia,,Bora Bora,2014,18-May-14,1.0,Bleaching (% of population)
"66.20.32.6W.18.28.58.5N | Balneario Cerro Gordo, Vega Alta",Atlantic,Puerto Rico,,Vega Alta,2014,30-Apr-14,1.5,Bleaching (% of population)
"66.20.32.6W.18.28.58.5N | Balneario Cerro Gordo, Vega Alta",Atlantic,Puerto Rico,,Vega Alta,2014,30-Apr-14,6.0,Bleaching (% of population)
45.5.0.6E.12.57.50.16S | Ngouja,Indian,France,Mayotte,Kani-Keli,2014,25-May-14,2.0,Bleaching (% of population)
45.03.57.7E.12.45.40.3S | Tanaraki,Indian,France,Mayotte,Mtsangamouji,2014,31-May-14,2.0,Bleaching (% of population)
80.20.839W.25.02.047N | French Reef,Atlantic,USA-FL,,,2014,22-Jun-14,10.0,Bleaching (% of population)
80.15.29.5W.25.8.34.5N | The Elbow,Atlantic,USA-FL,Florida,Key Largo,2014,21-Jun-14,5.0,Bleaching (% of population)
76.56.911W.18.24.650N | Outer Bank,Atlantic,Jamaica,St. Mary,Oracabessa,2014,21-May-14,5.0,Bleaching (% of population)
76.56.722W.18.24.743N | Golden Eye Coral Garden,Atlantic,Jamaica,St. Mary,Oracabessa,2014,21-May-14,6.0,Bleaching (% of population)
76.56.641W.18.24.784N | Commander Reef,Atlantic,Jamaica,St. Mary,Oracabessa,2014,21-May-14,6.0,Bleaching (% of population)
76.59.503W.18.24.717N | Boscobel West,Atlantic,Jamaica,St. Mary,Boscobel,2014,20-May-14,7.0,Bleaching (% of population)
76.58.041W.18.24.525N | Boscobel East,Atlantic,Jamaica,St. Mary,Boscobel,2014,20-May-14,5.0,Bleaching (% of population)
"125.17.4.89E.24.59.2.84N | Akazumijuki, Yabiji",Pacific,Japan,Okinawa,Miyakojima,2014,27-May-14,3.0,Bleaching (% of population)
"125.17.4.89E.24.59.2.84N | Akazumijuki, Yabiji",Pacific,Japan,Okinawa,Miyakojima,2014,27-May-14,10.0,Bleaching (% of population)
80.5.33.48W.26.11.11.58N | Biorock,Atlantic,USA-FL,,Lauderdale by the Sea,2014,13-Jul-14,3.0,Bleaching (% of population)
80.5.107E.26.12.319N | Copenhagen Reef,Atlantic,USA-FL,Pompano Beach,,2014,9-Mar-14,6.0,Bleaching (% of population)
80.5.076W.26.12.66N | Nursery,Atlantic,USA-FL,,Pompano Beach,2014,9-Mar-14,5.0,Bleaching (% of population)
62.38.7W.17.9.58.1N | Hot Springs,Atlantic,St Kitts & Nevis,West Indies,Charlestown,2014,25-Jun-14,12.0,Bleaching (% of population)
62.68056W.17.186050N | Donut,Atlantic,St Kitts & Nevis,,,2014,24-Jun-14,12.0,Bleaching (% of population)
62.39.38.3W.17.13.23.2N | Buggs Hole,Atlantic,St Kitts & Nevis,West Indies,Basseterre,2014,19-Jun-14,3.5,Bleaching (% of population)
62.39.38.3W.17.13.23.2N | Buggs Hole,Atlantic,St Kitts & Nevis,West Indies,Basseterre,2014,19-Jun-14,11.0,Bleaching (% of population)
87.59.38.1W.17.50.2N | Coral Gardens,Atlantic,Belize,Ambergris Caye,San Pedro,2014,24-Jun-14,3.0,Bleaching (% of population)
87.56.5.5W.17.56.18.5N | Buena Vista,Atlantic,Belize,Ambergris Caye,San Pedro,2014,23-Jun-14,10.0,Bleaching (% of population)
77.59.969W.18.6.454N | Bancroft Reef,Atlantic,Jamaica,Westmoreland,Whitehouse,2014,1-Jul-14,4.0,Bleaching (% of population)
78.21.335W.18.20.535N | Bloody Bay,Atlantic,Jamaica,Westmoreland,Negril,2014,10-Jul-14,8.4,Bleaching (% of population)
78.21.976W.18.15.709N | El Punto Negrilo,Atlantic,Jamaica,Hanover,Negril,2014,10-Jul-14,8.5,Bleaching (% of population)
78.20.596W.18.21.653N | Ireland Pen,Atlantic,Jamaica,Westmoreland,Negril,2014,10-Jul-14,7.8,Bleaching (% of population)
77.59.168W.18.5.996N | Sandals Reef,Atlantic,Jamaica,Westmoreland,Whitehouse,2014,1-Jul-14,5.0,Bleaching (% of population)
98.46.3.07E.7.41.29.88N | Viking Bay,Pacific,Thailand,Krabi,Phi Phi Ley,2014,22-Jun-14,5.0,Bleaching (% of population)
"123.46.001E.9.53.685N | Talisay Tree, Cabilao Island",Pacific,Philippines,Bohol,Tagbilaran,2014,24-Jul-14,10.0,Bleaching (% of population)
99.50.644E.10.7.196N | Lighthouse Bay,Pacific,Thailand,Suratthani,Koh Tao,2014,15-Jun-14,5.0,Bleaching (% of population)
99.50.644E.10.7.196N | Lighthouse Bay,Pacific,Thailand,Suratthani,Koh Tao,2014,15-Jun-14,10.0,Bleaching (% of population)
99.50.099E.10.7.366N | Mango Bay,Pacific,Thailand,Suratthani,Koh Tao,2014,30-Jun-14,5.0,Bleaching (% of population)
99.50.099E.10.7.366N | Mango Bay,Pacific,Thailand,Suratthani,Koh Tao,2014,30-Jun-14,10.0,Bleaching (% of population)
99.50.540E.10.5.385N | Tanote Bay,Pacific,Thailand,Suratthani,Koh Tao,2014,7-Jul-14,4.5,Bleaching (% of population)
99.50.540E.10.5.385N | Tanote Bay,Pacific,Thailand,Suratthani,Koh Tao,2014,7-Jul-14,8.5,Bleaching (% of population)
79.18.460W.25.39.757N | Turtle Rocks,Atlantic,Bahamas,Bimini,Alice Town,2014,6-Aug-14,5.0,Bleaching (% of population)
99.50.40E.10.7.0N | Twin Peaks,Pacific,Thailand,Surat Thani,Koh Tao,2014,27-Jul-14,5.0,Bleaching (% of population)
99.50.40E.10.7.0N | Twin Peaks,Pacific,Thailand,Surat Thani,Koh Tao,2014,27-Jul-14,10.0,Bleaching (% of population)
73.31.891E.4.14.289N | Banana Reef,Pacific,Maldives,N Male,N Male,2014,11-Sep-14,5.0,Bleaching (% of population)
73.25.35E.4.17.11N | Baros House Reef,Pacific,Maldives,North Male atoll,,2014,14-Sep-14,5.0,Bleaching (% of population)
73.25.35E.4.17.11N | Baros House Reef,Pacific,Maldives,North Male atoll,,2014,14-Sep-14,10.0,Bleaching (% of population)
4N73E1 | Deh Giri,Indian,Maldives,Ziyaaraiyfushil,North Male Atoll,2014,8-Sep-14,4.0,Bleaching (% of population)
4N73E1 | Deh Giri,Indian,Maldives,Ziyaaraiyfushil,North Male Atoll,2014,8-Sep-14,10.0,Bleaching (% of population)
4N73E4 | Hufi Faru,Indian,Maldives,Ziyaaraiyfushil,North Male Atoll,2014,10-Sep-14,5.0,Bleaching (% of population)
4N73E4 | Hufi Faru,Indian,Maldives,Ziyaaraiyfushil,North Male Atoll,2014,10-Sep-14,9.0,Bleaching (% of population)
73.22.65E.4.34.213N | Kuda Faru,Indian,Maldives,N Male,,2014,9-Sep-14,5.0,Bleaching (% of population)
73.22.65E.4.34.213N | Kuda Faru,Indian,Maldives,N Male,,2014,9-Sep-14,10.0,Bleaching (% of population)
73.22.50E.4.32.50N | Weng Gaa,Indian,Maldives,North Male Atoll,,2014,10-Sep-14,5.0,Bleaching (% of population)
73.22.50E.4.32.50N | Weng Gaa,Indian,Maldives,North Male Atoll,,2014,10-Sep-14,10.0,Bleaching (% of population)
79.18.460W.25.39.757N | Turtle Rocks,Atlantic,Bahamas,Bimini,Alice Town,2014,29-Aug-14,5.0,Bleaching (% of population)
77.56.026W.18.29.693N | Sergeant Major,Atlantic,Jamaica,St. James,Montego Bay,2014,26-Aug-14,6.0,Bleaching (% of population)
77.9.616W.18.26.400N | RIU Nursery,Atlantic,Jamaica,St. Ann,Ocho Rios,2014,28-Jul-14,8.9,Bleaching (% of population)
77.21.438W.18.27.814N | Pear Tree Bottom,Atlantic,Jamaica,St. Ann,Runaway Bay,2014,29-Jul-14,8.0,Bleaching (% of population)
77.4.740W.18.24.996N | Dickies Reef,Atlantic,Jamaica,St. Ann,Ocho Rios,2014,28-Jul-14,4.4,Bleaching (% of population)
77.23.440W.18.28.136N | Dairy Bull,Atlantic,Jamaica,St. Ann,Discovery Bay,2014,29-Jul-14,10.0,Bleaching (% of population)
77.58.049W.18.27.174N | Classroom Reef,Atlantic,Jamaica,St. James,Montego Bay,2014,26-Aug-14,5.0,Bleaching (% of population)
77.55.968W.18.29.868N | Airport Reef West,Atlantic,Jamaica,St. James,Montego Bay,2014,26-Aug-14,6.0,Bleaching (% of population)
80.20.795W.25.2.138N | French Reef,Atlantic,USA-FL,Florida,Key Largo,2014,4-Aug-14,9.2,Bleaching (% of population)
78.4.510W.18.27.491N | Sandy Bay,Atlantic,Jamaica,Hanover,Sandy Bay,2014,10-Sep-14,11.0,Bleaching (% of population)
78.0.919W.18.28.010N | Round Hill,Atlantic,Jamaica,Hanover,Hopewell,2014,11-Sep-14,9.0,Bleaching (% of population)
