Reef_info,Lat_Long,Location,Year_Date,Depth_and_Org,Segment_counts,Errors?,What errors?
"114.19.20.5E.22.28.32N | Gluff Head, Hoi Ha Wan","22.0,28.0,32.0,N | 114.0,19.0,20.5,E",China / Hong Kong / nan / Pacific,2008:27-Jul-08,2.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"114.26.383E.22.32.559N | A Ma Wan, Tung Ping Chau","22.0,32.0,33.5,N | 114.0,26.0,23.0,E",China / Hong Kong / nan / Pacific,2011:21-Aug-11,2.3-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"114.26.383E.22.32.559N | A Ma Wan, Tung Ping Chau","22.0,32.0,33.5,N | 114.0,26.0,23.0,E",China / Hong Kong / nan / Pacific,2011:21-Aug-11,2.3-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"114.26.50.5E.22.32.11.4N | A Ye Wan, Tung Ping Chau","22.0,32.0,11.4,N | 114.0,26.0,50.5,E",China / Hong Kong / nan / Pacific,2011:10-Sep-11,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"114.26.50.5E.22.32.11.4N | A Ye Wan, Tung Ping Chau","22.0,32.0,11.4,N | 114.0,26.0,50.5,E",China / Hong Kong / nan / Pacific,2011:10-Sep-11,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"114.26.2.6E.22.32.40.4N | Wong Ye Kwok, Tung Ping Chau","22.0,32.0,40.4,N | 114.0,26.0,2.6,E",China / Hong Kong / nan / Pacific,2011:10-Sep-11,3.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"114.26.2.6E.22.32.40.4N | Wong Ye Kwok, Tung Ping Chau","22.0,32.0,40.4,N | 114.0,26.0,2.6,E",China / Hong Kong / nan / Pacific,2011:10-Sep-11,3.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.16.3E.22.32.11.4N | Lai Chi Wo,"22.0,32.0,11.4,N | 114.0,16.0,3.0,E",China / Hong Kong / Hong Kong / Pacific,2011:21-Sep-11,2.7-Bleaching (% of population),S1=10.0; S2=10.0; S3=15.0; S4=10.0,False,
NSAuYueTsui | Au Yue Tsui,"22.0,30.0,52.0,N | 114.0,16.0,45.4,E",China / Hong Kong / nan / Pacific,2011:21-Aug-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
NSAuYueTsui | Au Yue Tsui,"22.0,30.0,52.0,N | 114.0,16.0,45.4,E",China / Hong Kong / nan / Pacific,2011:21-Aug-11,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.16.48.6E.22.31.64N | Ngau Shi Wu Wan,"22.0,31.0,38.4,N | 114.0,16.0,48.6,E",China / Hong Kong / nan / Pacific,2011:7-Aug-11,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.16.48.6E.22.31.64N | Ngau Shi Wu Wan,"22.0,31.0,38.4,N | 114.0,16.0,48.6,E",China / Hong Kong / nan / Pacific,2011:7-Aug-11,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.18.91E.22.31.84N | Crescent Island (Wu Pai),"22.0,31.0,50.4,N | 114.0,18.0,54.6,E",China / Hong Kong / nan / Pacific,2011:9-Sep-11,2.6-Bleaching (% of population),S1=1.0; S2=0.0; S3=2.0; S4=0.0,True,No site description
NSCrescentIslandSouth | Crescent Isand South,"22.0,31.0,47.3,N | 114.0,18.0,57.3,E",China / Hong Kong / nan / Pacific,2011:17-Jul-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=5.0,False,
"NSTungWan | Tung Wan, Double Island","22.0,31.0,25.1,N | 114.0,18.0,53.6,E",China / Hong Kong / nan / Pacific,2011:28-Aug-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"NSTungWan | Tung Wan, Double Island","22.0,31.0,25.1,N | 114.0,18.0,53.6,E",China / Hong Kong / nan / Pacific,2011:28-Aug-11,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.19.32E.22.30.20N | Wong Chuk Kok Tsui,"22.0,30.0,20.0,N | 114.0,19.0,32.0,E",China / Hong Kong / nan / Pacific,2011:12-Aug-11,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.19.32E.22.30.20N | Wong Chuk Kok Tsui,"22.0,30.0,20.0,N | 114.0,19.0,32.0,E",China / Hong Kong / nan / Pacific,2011:12-Aug-11,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.21.39E.22.30.1N | Port Island,"22.0,30.0,6.0,N | 114.0,21.0,23.4,E",China / Hong Kong / nan / Pacific,2011:22-Oct-11,2.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.21.39E.22.30.1N | Port Island,"22.0,30.0,6.0,N | 114.0,21.0,23.4,E",China / Hong Kong / nan / Pacific,2011:22-Oct-11,2.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.19.98E.22.28.82N | Moon Island (Hoi Ha Wan),"22.0,28.0,49.2,N | 114.0,19.0,58.8,E",China / Hong Kong / nan / Pacific,2011:16-Jul-11,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,no coordinates
114.19.98E.22.28.82N | Moon Island (Hoi Ha Wan),"22.0,28.0,49.2,N | 114.0,19.0,58.8,E",China / Hong Kong / nan / Pacific,2011:16-Jul-11,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,no coordinates
"114.19.50.8E.22.28.17.5N | Coral Beach, Hoi Ha Wan","22.0,28.0,17.5,N | 114.0,19.0,50.8,E",China / Hong Kong / nan / Pacific,2011:9-Jun-11,3.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"114.19.50.8E.22.28.17.5N | Coral Beach, Hoi Ha Wan","22.0,28.0,17.5,N | 114.0,19.0,50.8,E",China / Hong Kong / nan / Pacific,2011:9-Jun-11,3.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"114.18.33.2E.22.33.2.3N | Kat O, Kai Kung Tau","22.0,33.0,2.3,N | 114.0,18.0,33.2,E",China / Hong Kong / nan / Pacific,2011:15-Aug-11,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"114.18.33.2E.22.33.2.3N | Kat O, Kai Kung Tau","22.0,33.0,2.3,N | 114.0,18.0,33.2,E",China / Hong Kong / nan / Pacific,2011:15-Aug-11,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"114.18.357E.22.33.081N | Tau Tun, Kato O","22.0,33.0,4.9,N | 114.0,18.0,21.4,E",China / Hong Kong / nan / Pacific,2011:4-Sep-11,3.8-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"114.18.357E.22.33.081N | Tau Tun, Kato O","22.0,33.0,4.9,N | 114.0,18.0,21.4,E",China / Hong Kong / nan / Pacific,2011:4-Sep-11,3.8-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.25.860E.22.32.826N | A Ye Wan,"22.0,32.0,49.6,N | 114.0,25.0,51.6,E",China / Hong Kong / nan / Pacific,2010:5-Sep-10,3.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=0.0; S4=0.0,False,
114.25.860E.22.32.826N | A Ye Wan,"22.0,32.0,49.6,N | 114.0,25.0,51.6,E",China / Hong Kong / nan / Pacific,2010:5-Sep-10,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"114.18.33.2E.22.33.2.3N | Kat O, Kai Kung Tau","22.0,33.0,2.3,N | 114.0,18.0,33.2,E",China / Hong Kong / nan / Pacific,2010:28-Aug-10,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,no coordinates
"114.18.33.2E.22.33.2.3N | Kat O, Kai Kung Tau","22.0,33.0,2.3,N | 114.0,18.0,33.2,E",China / Hong Kong / nan / Pacific,2010:28-Aug-10,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,no coordinates
114.16.3E.22.32.11.4N | Lai Chi Wo,"22.0,32.0,11.4,N | 114.0,16.0,3.0,E",China / Hong Kong / Hong Kong / Pacific,2010:8-Sep-10,2.7-Bleaching (% of population),S1=5.0; S2=10.0; S3=10.0; S4=10.0,False,
NSAuYueTsui | Au Yue Tsui,"22.0,30.0,52.0,N | 114.0,16.0,45.4,E",China / Hong Kong / nan / Pacific,2010:14-Aug-10,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
NSAuYueTsui | Au Yue Tsui,"22.0,30.0,52.0,N | 114.0,16.0,45.4,E",China / Hong Kong / nan / Pacific,2010:14-Aug-10,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"114.19.50.7E.22.27.48.3N | Hoi Ha Wan, Pier Area","22.0,27.0,48.3,N | 114.0,19.0,50.7,E",China / Hong Kong / Hong Kong / Pacific,2011:21-Sep-11,2.4-Bleaching (% of population),S1=5.0; S2=5.0; S3=5.0; S4=5.0,False,
"114.19.20.5E.22.28.32N | Gluff Head, Hoi Ha Wan","22.0,28.0,32.0,N | 114.0,19.0,20.5,E",China / Hong Kong / nan / Pacific,2011:14-Aug-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
"114.19.20.5E.22.28.32N | Gluff Head, Hoi Ha Wan","22.0,28.0,32.0,N | 114.0,19.0,20.5,E",China / Hong Kong / nan / Pacific,2011:14-Aug-11,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.22.59.8E.22.22.20.4N | Long Ke,"22.0,22.0,20.4,N | 114.0,22.0,59.8,E",China / Hong Kong / nan / Pacific,2011:28-Aug-11,6.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.22.59.8E.22.22.20.4N | Long Ke,"22.0,22.0,20.4,N | 114.0,22.0,59.8,E",China / Hong Kong / nan / Pacific,2011:28-Aug-11,6.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.22.54.9E.22.22.23.9N | Siu Long Kei,"22.0,22.0,23.9,N | 114.0,22.0,54.9,E",China / Hong Kong / nan / Pacific,2011:6-Aug-11,5.0-Bleaching (% of population),S1=5.0; S2=5.0; S3=5.0; S4=5.0,True,No site description
114.20.58.6E.22.21.7.5N | Pak A,"22.0,21.0,7.5,N | 114.0,20.0,58.6,E",China / Hong Kong / nan / Pacific,2011:7-Sep-11,2.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.20.58.6E.22.21.7.5N | Pak A,"22.0,21.0,7.5,N | 114.0,20.0,58.6,E",China / Hong Kong / nan / Pacific,2011:7-Sep-11,2.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.20.14.8E.22.21.28.8N | Tai She Wan,"22.0,21.0,28.8,N | 114.0,20.0,14.8,E",China / Hong Kong / nan / Pacific,2011:16-Jul-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.20.14.8E.22.21.28.8N | Tai She Wan,"22.0,21.0,28.8,N | 114.0,20.0,14.8,E",China / Hong Kong / nan / Pacific,2011:16-Jul-11,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.17.47.5E.22.23.17.2N | Tai Mong Tsai,"22.0,23.0,17.2,N | 114.0,17.0,47.5,E",China / Hong Kong / Hong Kong / Pacific,2011:24-Jul-11,2.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.17.47.5E.22.23.17.2N | Tai Mong Tsai,"22.0,23.0,17.2,N | 114.0,17.0,47.5,E",China / Hong Kong / Hong Kong / Pacific,2011:24-Jul-11,2.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.21.869E.22.20.277N | Fo Tau Fun Chau,"22.0,20.0,16.6,N | 114.0,21.0,52.1,E",China / Hong Kong / nan / Pacific,2011:23-Jul-11,2.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.21.869E.22.20.277N | Fo Tau Fun Chau,"22.0,20.0,16.6,N | 114.0,21.0,52.1,E",China / Hong Kong / nan / Pacific,2011:23-Jul-11,2.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.17.25.4E.22.21.51.5N | Sharp Island North,"22.0,21.0,51.5,N | 114.0,17.0,25.4,E",China / Hong Kong / Hong Kong / Pacific,2011:30-Oct-11,2.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.17.25.4E.22.21.51.5N | Sharp Island North,"22.0,21.0,51.5,N | 114.0,17.0,25.4,E",China / Hong Kong / Hong Kong / Pacific,2011:30-Oct-11,2.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.17.31.4E.22.21.46N | Sharp Island South,"22.0,21.0,46.0,N | 114.0,17.0,31.4,E",China / Hong Kong / Hong Kong / Pacific,2011:9-Oct-11,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.17.31.4E.22.21.46N | Sharp Island South,"22.0,21.0,46.0,N | 114.0,17.0,31.4,E",China / Hong Kong / Hong Kong / Pacific,2011:9-Oct-11,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.16.27.5E.22.21.46N | Pak Ma Tsui,"22.0,21.0,46.0,N | 114.0,16.0,27.5,E",China / Hong Kong / nan / Pacific,2011:8-Oct-11,2.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.16.27.5E.22.21.46N | Pak Ma Tsui,"22.0,21.0,46.0,N | 114.0,16.0,27.5,E",China / Hong Kong / nan / Pacific,2011:8-Oct-11,2.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.17.572E22.9.751N | Shelter Island,"22.0,19.0,45.06,N | 114.0,17.0,34.32,E",China / Hong Kong / nan / Pacific,2011:18-Sep-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.17.572E22.9.751N | Shelter Island,"22.0,19.0,45.06,N | 114.0,17.0,34.32,E",China / Hong Kong / nan / Pacific,2011:18-Sep-11,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
NSBluffIsland | Bluff Island,"22.0,19.0,0.0,N | 114.0,21.0,0.0,E",China / Hong Kong / Port Shelter / Pacific,2011:10-Jul-11,2.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
NSBluffIsland | Bluff Island,"22.0,19.0,0.0,N | 114.0,21.0,0.0,E",China / Hong Kong / Port Shelter / Pacific,2011:10-Jul-11,2.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
NSHighEastDam | High Island East Dam,"22.0,21.0,34.7,N | 114.0,22.0,35.4,E",China / Hong Kong / nan / Pacific,2011:24-Sep-11,6.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
NSHighEastDam | High Island East Dam,"22.0,21.0,34.7,N | 114.0,22.0,35.4,E",China / Hong Kong / nan / Pacific,2011:24-Sep-11,6.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,No site description
114.21.3.8E.22.15.35.7N | Ninepin,"22.0,15.0,35.7,N | 114.0,21.0,3.8,E",China / Hong Kong / Hong Kong / Pacific,2011:7-Oct-11,5.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.21.3.8E.22.15.35.7N | Ninepin,"22.0,15.0,35.7,N | 114.0,21.0,3.8,E",China / Hong Kong / Hong Kong / Pacific,2011:7-Oct-11,5.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
64.52.68W.18.46.3N | Diamond Reef,"18.0,46.0,18.0,N | 64.0,52.0,40.8,W",BVI / nan / nan / Atlantic,2011:12-May-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
64.52.68W.18.46.3N | Diamond Reef,"18.0,46.0,18.0,N | 64.0,52.0,40.8,W",BVI / nan / nan / Atlantic,2011:12-May-11,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
64.52.68W.18.46.3N | Diamond Reef,"18.0,46.0,18.0,N | 64.0,52.0,40.8,W",BVI / nan / nan / Atlantic,2011:12-May-11,10.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
64.52.68W.18.46.3N | Diamond Reef,"18.0,46.0,18.0,N | 64.0,52.0,40.8,W",BVI / nan / nan / Atlantic,2011:12-May-11,10.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
64.37.64W.18.19.9N | Pelican Island,"18.0,19.0,54.0,N | 64.0,37.0,38.4,W",BVI / nan / nan / Atlantic,2011:11-May-11,3.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
64.37.64W.18.19.9N | Pelican Island,"18.0,19.0,54.0,N | 64.0,37.0,38.4,W",BVI / nan / nan / Atlantic,2011:11-May-11,3.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
64.37.64W.18.19.9N | Pelican Island,"18.0,19.0,54.0,N | 64.0,37.0,38.4,W",BVI / nan / nan / Atlantic,2011:11-May-11,10.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
64.37.64W.18.19.9N | Pelican Island,"18.0,19.0,54.0,N | 64.0,37.0,38.4,W",BVI / nan / nan / Atlantic,2011:11-May-11,10.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.22.143E.22.21.228N | Pak Lap Tsai,"22.0,21.0,13.7,N | 114.0,22.0,8.6,E",China / Hong Kong / nan / Pacific,2011:3-Sep-11,4.0-Bleaching (% of population),S1=1.0; S2=1.0; S3=0.0; S4=0.0,False,
114.17.36.1E.22.21.31N | Sharp Island East,"22.0,21.0,31.0,N | 114.0,17.0,36.1,E",China / Hong Kong / nan / Pacific,2011:8-Jul-11,1.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
114.17.36.1E.22.21.31N | Sharp Island East,"22.0,21.0,31.0,N | 114.0,17.0,36.1,E",China / Hong Kong / nan / Pacific,2011:8-Jul-11,1.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.57.19E.13.31.10.9N | 3rd Plateau/Coral Garden,"13.0,31.0,10.9,N | 120.0,57.0,19.0,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2013:23-Feb-13,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.57.19E.13.31.10.9N | 3rd Plateau/Coral Garden,"13.0,31.0,10.9,N | 120.0,57.0,19.0,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2013:23-Feb-13,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.57.19E.13.31.10.9N | 3rd Plateau/Coral Garden,"13.0,31.0,10.9,N | 120.0,57.0,19.0,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2013:23-Feb-13,5.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.57.19E.13.31.10.9N | 3rd Plateau/Coral Garden,"13.0,31.0,10.9,N | 120.0,57.0,19.0,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2013:23-Feb-13,5.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.53.1.7E.13.43.41.5N | Acacia Resort and Dive Center,"13.0,43.0,41.5,N | 120.0,53.0,1.7,E",Philippines / Batangas / Mabini / Pacific,2012:29-Jan-12,5.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.53.1.7E.13.43.41.5N | Acacia Resort and Dive Center,"13.0,43.0,41.5,N | 120.0,53.0,1.7,E",Philippines / Batangas / Mabini / Pacific,2012:29-Jan-12,5.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"121.3.25.8E.13.37.38.5N | Pinagbakahan Central, Barangay Pagkilatan","13.0,37.0,38.5,N | 121.0,3.0,25.8,E",Philippines / Batangas / Batangas / Pacific,2012:24-May-12,4.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=2.0; S4=8.0,False,
"121.3.25.8E.13.37.38.5N | Pinagbakahan Central, Barangay Pagkilatan","13.0,37.0,38.5,N | 121.0,3.0,25.8,E",Philippines / Batangas / Batangas / Pacific,2012:24-May-12,4.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
"121.3.47.4E.13.37.45.8N | Pinagbakahan Ibaba, Barangay Pagkilatan","13.0,37.0,45.8,N | 121.0,3.0,47.4,E",Philippines / Batangas / Batangas / Pacific,2012:24-May-12,3.5-Bleaching (% of population),S1=0.0; S2=10.0; S3=0.0; S4=0.0,False,
"121.3.47.4E.13.37.45.8N | Pinagbakahan Ibaba, Barangay Pagkilatan","13.0,37.0,45.8,N | 121.0,3.0,47.4,E",Philippines / Batangas / Batangas / Pacific,2012:24-May-12,3.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.59.8E.13.31.21.3N | Dungon Bay,"13.0,31.0,21.3,N | 120.0,59.0,8.0,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:18-Jul-12,5.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.59.8E.13.31.21.3N | Dungon Bay,"13.0,31.0,21.3,N | 120.0,59.0,8.0,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:18-Jul-12,5.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
119.39.39.2E.10.48.49.1N | Black Rock,"10.0,48.0,49.1,N | 119.0,39.0,39.2,E",Philippines / Palawan / Taytay / Pacific,2012:8-Sep-12,3.0-Bleaching (% of population),S1=2.0; S2=3.0; S3=9.0; S4=0.0,False,
119.39.39.2E.10.48.49.1N | Black Rock,"10.0,48.0,49.1,N | 119.0,39.0,39.2,E",Philippines / Palawan / Taytay / Pacific,2012:8-Sep-12,3.0-Bleaching (% of colony),S1=55.0; S2=37.0; S3=28.0; S4=0.0,False,
119.39.39.2E.10.48.49.1N | Black Rock,"10.0,48.0,49.1,N | 119.0,39.0,39.2,E",Philippines / Palawan / Taytay / Pacific,2012:8-Sep-12,5.2-Bleaching (% of population),S1=2.0; S2=1.0; S3=1.0; S4=2.0,False,
119.39.39.2E.10.48.49.1N | Black Rock,"10.0,48.0,49.1,N | 119.0,39.0,39.2,E",Philippines / Palawan / Taytay / Pacific,2012:8-Sep-12,5.2-Bleaching (% of colony),S1=3.0; S2=5.0; S3=5.0; S4=5.0,False,
120.36.59.6E.14.1.12.4N | San Diego Station A,"14.0,1.0,12.4,N | 120.0,36.0,59.6,E",Philippines / Batangas / Lian / Pacific,2012:7-Nov-12,5.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.36.59.6E.14.1.12.4N | San Diego Station A,"14.0,1.0,12.4,N | 120.0,36.0,59.6,E",Philippines / Batangas / Lian / Pacific,2012:7-Nov-12,5.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.36.59.6E.14.1.12.4N | San Diego Station A,"14.0,1.0,12.4,N | 120.0,36.0,59.6,E",Philippines / Batangas / Lian / Pacific,2012:7-Nov-12,8.0-Bleaching (% of population),S1=2.0; S2=1.0; S3=1.0; S4=1.0,False,
120.36.59.6E.14.1.12.4N | San Diego Station A,"14.0,1.0,12.4,N | 120.0,36.0,59.6,E",Philippines / Batangas / Lian / Pacific,2012:7-Nov-12,8.0-Bleaching (% of colony),S1=1.0; S2=2.0; S3=1.0; S4=1.0,False,
34.47.54.98E.25.14.38.29N | Marsa Shagra South Reef,"25.0,14.0,38.3,N | 34.0,47.0,55.0,E",Egypt / nan / Marsa Alam / Red Sea,2013:18-Feb-13,3.5-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not do S4 of substrate
34.47.54.98E.25.14.38.29N | Marsa Shagra South Reef,"25.0,14.0,38.3,N | 34.0,47.0,55.0,E",Egypt / nan / Marsa Alam / Red Sea,2013:18-Feb-13,3.5-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,True,did not do S4 of substrate
120.57.24E.13.30.34.8N | 1st Plateau,"13.0,30.0,34.8,N | 120.0,57.0,24.0,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:18-Jul-12,5.8-Bleaching (% of population),S1=0.0; S2=10.0; S3=0.0; S4=15.0,False,
120.57.24E.13.30.34.8N | 1st Plateau,"13.0,30.0,34.8,N | 120.0,57.0,24.0,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:18-Jul-12,5.8-Bleaching (% of colony),S1=10.0; S2=10.0; S3=30.0; S4=10.0,False,
120.57.1.74E.13.31.20N | 3rd Plateau,"13.0,31.0,20.0,N | 120.0,57.0,1.7,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:19-Jul-12,4.8-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.57.1.74E.13.31.20N | 3rd Plateau,"13.0,31.0,20.0,N | 120.0,57.0,1.7,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:19-Jul-12,4.8-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.58.31.38E.13.31.19.44N | Big Apple,"13.0,31.0,19.4,N | 120.0,58.0,31.4,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:20-Jul-12,6.0-Bleaching (% of population),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.58.31.38E.13.31.19.44N | Big Apple,"13.0,31.0,19.4,N | 120.0,58.0,31.4,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:20-Jul-12,6.0-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
120.57.38.87E.13.30.50.48N | Giant Clam,"13.0,30.0,50.5,N | 120.0,57.0,38.9,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:20-Jul-12,4.8-Bleaching (% of population),S1=0.0; S2=3.0; S3=3.0; S4=0.0,False,
120.57.38.87E.13.30.50.48N | Giant Clam,"13.0,30.0,50.5,N | 120.0,57.0,38.9,E",Philippines / Oriental Mindoro / Puerto Galera / Pacific,2012:20-Jul-12,4.8-Bleaching (% of colony),S1=0.0; S2=0.0; S3=0.0; S4=0.0,False,
